origem;cnpj;cnae_id;regiao;estado;media_consumo;total_consumo;mediana;desvio_pd;variancia;media_score;total_score;30/09/2021 00:00;31/10/2021 00:00;30/11/2021 00:00;31/12/2021 00:00;31/01/2022 00:00;28/02/2022 00:00
1;29118244000155.0;1058.0;0;18;2052.0;12316.0;2200.0;1139.0;1297515.0;168.0;601.0;3224;1720;2680;176;1185;3331
0;29119244000170.0;1058.0;0;18;1417.0;8505.0;1112.0;902.0;814554.0;88.0;387.0;1313;286;2026;3063;911;906
1;29135988000188.0;1058.0;0;18;968.0;5812.0;763.5;612.0;375283.0;-9.0;194.0;765;762;206;620;1338;2121
0;29138283000114.0;1058.0;0;18;1720.0;10324.0;1299.5;1071.0;1147724.0;170.0;533.0;1064;3119;1124;1475;343;3199
1;29142134000129.0;1058.0;0;18;1649.0;9898.0;1779.0;1021.0;1042615.0;92.0;441.0;2399;3132;752;1533;57;2025
0;29155917000147.0;1058.0;0;18;1594.0;9568.0;1681.0;902.0;814598.0;115.0;451.0;176;2219;2937;1954;874;1408
1;29160768000104.0;1058.0;0;18;2092.0;12552.0;2262.5;1178.0;1388823.0;244.0;672.0;1117;3337;2961;1564;3305;268
0;29162116000109.0;1058.0;0;18;2257.0;13542.0;2170.0;1007.0;1014877.0;104.0;580.0;3443;420;3356;1983;2241;2099
1;29162694000145.0;1058.0;0;18;2426.0;14559.0;2490.5;587.0;345546.0;184.0;696.0;2868;2939;1541;1956;3142;2113
0;29169480000109.0;1061.0;0;18;1524.0;9149.0;1640.0;640.0;410610.0;11.0;333.0;2161;1187;1009;545;2154;2093
1;29173881000124.0;1062.0;0;18;1565.0;9392.0;1484.5;1031.0;1063879.0;77.0;407.0;2376;1980;3178;256;989;613
0;29174065000135.0;1062.0;0;18;2071.0;12427.0;2125.0;905.0;820487.0;222.0;647.0;1674;449;2511;2990;3064;1739
1;29180516000147.0;1062.0;0;18;1784.0;10705.0;1606.0;1269.0;1611294.0;164.0;541.0;1312;656;55;3342;1900;3440
0;29182718000128.0;1065.0;0;18;1952.0;11715.0;1910.5;347.0;120634.0;120.0;532.0;1485;1921;1638;2268;1900;2503
1;29187618000194.0;1066.0;0;18;2566.0;15399.0;2836.0;580.0;336502.0;244.0;785.0;2759;1666;1872;3169;2913;3020
0;29208804000162.0;1066.0;0;18;1691.0;10147.0;1576.0;969.0;939905.0;117.0;474.0;1380;1753;3404;148;1399;2063
1;29213576000119.0;1066.0;0;18;2159.0;12958.0;2588.0;980.0;961462.0;220.0;663.0;2486;313;2690;3034;2992;1443
0;29223754000192.0;1066.0;0;18;1315.0;7895.0;1214.5;617.0;381362.0;54.0;332.0;1171;2531;1258;690;722;1523
1;29227408000182.0;1066.0;0;18;1989.0;11938.0;2330.5;893.0;798732.0;146.0;566.0;2789;1036;2551;2110;548;2904
0;29230512000126.0;1066.0;0;18;1797.0;10785.0;1689.5;650.0;423085.0;151.0;530.0;1092;2452;2748;1114;2020;1359
1;29240961000155.0;1069.0;0;18;1834.0;11005.0;1555.0;1097.0;1204429.0;160.0;547.0;1845;3013;1178;1265;258;3446
0;29243182000103.0;1069.0;0;18;1629.0;9775.0;1310.5;1103.0;1216989.0;67.0;411.0;2858;1731;761;277;3258;890
1;29244855000140.0;1069.0;0;18;1069.0;6414.0;681.5;930.0;865573.0;60.0;285.0;1578;2897;492;269;307;871
0;29250827000135.0;1069.0;0;18;2281.0;13689.0;2238.5;557.0;310483.0;185.0;666.0;2233;1697;3071;2244;2888;1556
1;29252453000197.0;1070.0;0;18;1491.0;8947.0;1533.5;691.0;477540.0;64.0;379.0;1607;785;505;2086;2504;1460
0;29261307000128.0;1070.0;0;18;1870.0;11224.0;1953.5;752.0;565538.0;100.0;495.0;2133;2193;1527;1774;557;3040
1;29263608000190.0;1070.0;0;18;1887.0;11323.0;1620.0;551.0;303939.0;115.0;513.0;2103;1616;1624;1368;1594;3018
0;29267625000104.0;1070.0;0;18;2285.0;13710.0;2926.5;1193.0;1424202.0;231.0;713.0;3253;20;3194;2809;1390;3044
1;29271069000131.0;1071.0;0;18;1290.0;7743.0;895.5;883.0;780931.0;-5.0;266.0;2942;969;424;628;1958;822
0;29271777000172.0;1071.0;0;18;1715.0;10292.0;1382.5;893.0;799156.0;154.0;516.0;1299;699;2702;988;1466;3138
1;29273778000156.0;1072.0;0;18;1854.0;11125.0;1861.5;414.0;171818.0;117.0;508.0;1291;2385;1442;2058;1665;2284
0;29282094000110.0;1072.0;0;18;1544.0;9265.0;1587.0;869.0;755512.0;139.0;465.0;1672;525;2589;398;1502;2579
1;29322956000191.0;1072.0;0;18;1768.0;10611.0;1769.5;1412.0;1994858.0;140.0;513.0;3483;3370;2457;196;1082;23
0;29332742000104.0;1072.0;0;18;2205.0;13235.0;2165.0;649.0;422376.0;170.0;635.0;3034;1441;1656;2824;2674;1606
1;29332972000165.0;1073.0;0;18;2484.0;14907.0;2619.5;879.0;773747.0;233.0;743.0;3455;3459;1176;2319;2920;1578
0;29394262000160.0;1073.0;0;18;1695.0;10170.0;1663.5;1305.0;1705452.0;156.0;514.0;2446;3472;254;192;2925;881
1;29401677000113.0;1074.0;0;18;1610.0;9661.0;1352.0;1188.0;1412849.0;166.0;506.0;4;689;1152;2813;1552;3451
0;29402711000174.0;1074.0;0;18;2039.0;12238.0;1694.0;756.0;572820.0;105.0;535.0;3245;1828;1524;1191;2890;1560
1;29411605000157.0;1074.0;0;18;2105.0;12630.0;2084.5;834.0;696790.0;213.0;644.0;1839;2996;1606;3145;2330;714
0;29439852000161.0;1074.0;0;18;1213.0;7280.0;975.0;1054.0;1111850.0;87.0;343.0;772;225;1178;275;3345;1485
1;29440783000106.0;1074.0;0;18;1153.0;6919.0;641.0;1091.0;1191832.0;94.0;337.0;299;1973;168;445;837;3197
0;29440936000115.0;1074.0;0;18;2397.0;14385.0;2811.5;1125.0;1266875.0;233.0;725.0;3308;3475;2509;3114;241;1738
1;29441321000103.0;1074.0;0;18;1357.0;8142.0;1292.5;576.0;332467.0;30.0;316.0;1185;569;2285;861;1400;1842
0;29443578000102.0;1074.0;0;18;2123.0;12738.0;1951.5;591.0;350060.0;182.0;629.0;1608;1467;2753;1662;3007;2241
1;29449033000103.0;1077.0;0;18;1195.0;7175.0;926.5;797.0;635497.0;48.0;301.0;1347;412;2325;2131;506;454
0;29451700000184.0;1077.0;0;18;1830.0;10983.0;2112.0;955.0;912308.0;169.0;555.0;284;3187;2121;2103;932;2356
1;29454364000123.0;1077.0;0;18;2324.0;13944.0;2434.0;527.0;278414.0;289.0;765.0;1573;1761;2606;3136;2319;2549
0;29457924000101.0;1078.0;0;18;1836.0;11017.0;1770.0;744.0;554896.0;160.0;548.0;1454;2945;600;1820;1720;2478
1;29467079000147.0;1078.0;0;18;2384.0;14304.0;2490.0;689.0;475015.0;349.0;837.0;939;2433;2547;2854;3098;2433
0;29467805000121.0;1078.0;0;18;1663.0;9981.0;1273.5;953.0;908474.0;128.0;479.0;1340;770;763;1207;2622;3279
1;29469153000164.0;1078.0;0;18;2307.0;13846.0;2137.0;526.0;277723.0;182.0;669.0;2135;2036;1687;2139;3365;2484
0;29471931000150.0;1078.0;0;18;1492.0;8954.0;1473.5;803.0;646283.0;107.0;422.0;106;1325;1399;1718;1548;2858
1;29472270000187.0;1078.0;0;18;2098.0;12588.0;2309.0;763.0;582562.0;231.0;673.0;982;2251;3087;2367;1198;2703
0;29474239000185.0;1078.0;0;18;1351.0;8107.0;1307.0;632.0;400322.0;45.0;330.0;1949;600;1340;1274;622;2322
1;29476964000192.0;1078.0;0;18;2075.0;12455.0;1830.0;892.0;796657.0;103.0;541.0;3380;1188;1144;3083;1451;2209
0;29498657000102.0;1078.0;0;18;1365.0;8193.0;1495.0;956.0;915022.0;93.0;382.0;1512;1587;400;1478;3084;132
1;29503178000137.0;1078.0;0;18;2104.0;12629.0;2234.5;636.0;404754.0;78.0;522.0;2876;2221;2339;785;2160;2248
0;29509377000152.0;1078.0;0;18;2268.0;13610.0;2164.0;683.0;466594.0;194.0;673.0;1613;3435;2059;2795;1439;2269
1;29517290000127.0;1078.0;0;18;1537.0;9224.0;1205.5;1026.0;1053133.0;161.0;485.0;560;444;2651;3158;1004;1407
0;29517304000102.0;1080.0;0;18;1721.0;10326.0;1550.0;1217.0;1481728.0;168.0;531.0;948;2983;191;614;2152;3438
1;29600344000113.0;1080.0;0;18;1861.0;11169.0;2360.0;1166.0;1360209.0;271.0;652.0;361;152;2826;3110;2386;2334
0;29665879000172.0;1080.0;0;18;2592.0;15552.0;2779.0;788.0;621174.0;287.0;819.0;3039;981;3487;2937;2487;2621
1;29675281000164.0;1080.0;0;18;1908.0;11451.0;2129.5;995.0;991691.0;151.0;553.0;2794;422;2386;1873;3153;823
0;29723159000116.0;1080.0;0;18;1956.0;11740.0;1822.0;794.0;630955.0;173.0;586.0;1414;803;1590;3145;2734;2054
1;29726450000148.0;1080.0;0;18;1942.0;11654.0;1964.5;1031.0;1064872.0;233.0;632.0;1283;1608;2321;3137;3085;220
0;29759210000140.0;1080.0;0;18;1929.0;11579.0;1574.5;950.0;904392.0;169.0;577.0;1465;3181;615;3199;1684;1435
1;29767006000170.0;1080.0;0;18;2549.0;15297.0;2609.0;600.0;360370.0;230.0;752.0;3229;1524;2915;3126;2303;2200
0;29794298000130.0;1080.0;0;18;1211.0;7268.0;941.5;1002.0;1004360.0;74.0;330.0;1984;296;103;868;3002;1015
1;29832111000146.0;1080.0;0;18;1188.0;7130.0;1047.5;742.0;551134.0;70.0;321.0;262;1438;2320;586;657;1867
0;29837800000143.0;1080.0;0;18;1393.0;8361.0;1196.0;1123.0;1262424.0;156.0;450.0;95;2709;1584;808;221;2944
1;29899381000174.0;1080.0;0;18;1310.0;7861.0;1135.5;1135.0;1289885.0;57.0;334.0;2860;2517;1814;457;134;79
0;29915526000183.0;1080.0;0;18;942.0;5656.0;418.5;1133.0;1284885.0;-16.0;182.0;3392;594;215;192;243;1020
1;29945812000191.0;1080.0;0;18;1546.0;9277.0;1490.0;666.0;444053.0;61.0;387.0;2255;2495;1366;1614;897;650
0;29991949000182.0;1080.0;0;18;1900.0;11404.0;2001.5;817.0;667845.0;211.0;612.0;1152;1696;3133;2420;696;2307
1;29992313000155.0;1080.0;0;18;1974.0;11845.0;2064.0;893.0;798459.0;134.0;551.0;3313;2554;548;1781;2347;1302
0;29996964000113.0;1081.0;0;18;1352.0;8113.0;778.5;1296.0;1680735.0;142.0;427.0;820;737;2840;205;87;3424
1;30007529000106.0;1081.0;0;18;1180.0;7080.0;862.5;1094.0;1197381.0;90.0;339.0;602;1264;839;3477;886;12
0;30007662000154.0;1081.0;0;18;1934.0;11605.0;2097.5;991.0;982392.0;159.0;567.0;2050;2145;1140;336;2458;3476
1;30018357000168.0;1081.0;0;18;1592.0;9554.0;1382.0;1211.0;1468806.0;169.0;505.0;558;1926;3137;3076;838;19
0;30021375000107.0;1081.0;0;18;1247.0;7487.0;1075.5;1036.0;1073397.0;87.0;350.0;158;447;1360;1201;950;3371
1;30025903000198.0;1082.0;0;18;1566.0;9397.0;1634.5;1092.0;1193941.0;89.0;420.0;2130;538;1139;2261;3262;67
0;30033749000104.0;1082.0;0;18;1705.0;10234.0;1525.0;1112.0;1237905.0;145.0;505.0;841;2209;2864;3241;601;478
1;30109234000132.0;1082.0;0;18;1260.0;7564.0;1183.0;640.0;410377.0;26.0;292.0;839;1792;2275;1076;1290;292
0;30130634000120.0;1082.0;0;18;1428.0;8569.0;1241.0;856.0;733335.0;85.0;387.0;1304;1178;488;1604;3172;823
1;30148210000192.0;1082.0;0;18;2144.0;12866.0;2449.5;812.0;659659.0;230.0;669.0;1302;2979;2857;2702;829;2197
0;30150522000130.0;1082.0;0;18;1198.0;7191.0;747.5;1024.0;1050562.0;83.0;336.0;527;3168;142;1859;663;832
1;30163834000189.0;1082.0;0;18;1653.0;9922.0;1481.0;1046.0;1095009.0;139.0;488.0;894;735;423;3320;2068;2482
0;30166445000107.0;1082.0;0;18;1988.0;11930.0;2224.5;1162.0;1352071.0;137.0;557.0;3087;2387;3451;2062;467;476
1;30177205000108.0;1083.0;0;18;1412.0;8475.0;1646.0;1134.0;1287828.0;202.0;501.0;4;830;93;2594;2462;2492
0;30178427000145.0;1086.0;0;18;2495.0;14974.0;2669.5;688.0;474419.0;301.0;812.0;1526;3466;2969;2619;2720;1674
1;30179642000160.0;1087.0;0;18;929.0;5575.0;589.0;951.0;906226.0;-2.0;193.0;2851;97;929;249;1227;222
0;30218147000113.0;1091.0;0;18;1071.0;6428.0;803.5;691.0;477620.0;30.0;256.0;1256;839;409;2509;768;647
1;30223681000118.0;1091.0;0;18;1582.0;9492.0;1454.5;1018.0;1038000.0;160.0;494.0;974;4;3193;1615;2412;1294
0;30231314000166.0;1091.0;0;18;941.0;5648.0;353.0;1103.0;1218397.0;89.0;288.0;545;161;1615;119;98;3110
1;30244769000116.0;1092.0;0;18;2051.0;12306.0;2166.5;1057.0;1119163.0;240.0;673.0;1306;2622;3379;1711;298;2990
0;30248047000130.0;1094.0;0;18;1884.0;11308.0;1875.5;509.0;259639.0;148.0;546.0;1485;2521;2266;1396;2368;1272
1;30252957000196.0;1094.0;0;18;1352.0;8112.0;1097.0;981.0;963202.0;-6.0;278.0;3193;654;1844;1461;227;733
0;30265958000175.0;1094.0;0;18;1855.0;11131.0;1841.0;809.0;655123.0;92.0;483.0;2010;757;3391;1291;1949;1733
1;30279911000160.0;1094.0;0;18;1742.0;10453.0;1730.5;1238.0;1534796.0;212.0;580.0;462;361;2695;3399;766;2770
0;30324876000154.0;1094.0;0;18;2272.0;13635.0;2633.0;1044.0;1091452.0;297.0;763.0;1394;3369;446;2324;3160;2942
1;30395147000199.0;1094.0;0;18;956.0;5738.0;693.0;825.0;681544.0;54.0;256.0;690;2667;696;6;623;1056
0;30413706000146.0;1094.0;0;18;1311.0;7871.0;1275.5;1046.0;1094448.0;102.0;379.0;82;1267;3133;158;1284;1947
1;30434967000142.0;1094.0;0;18;1161.0;6966.0;885.0;815.0;665250.0;59.0;303.0;1040;1428;730;2824;423;521
0;30436025000101.0;1094.0;0;18;2078.0;12472.0;1982.5;687.0;473076.0;236.0;674.0;1563;1527;1178;2402;2901;2901
1;30436052000176.0;1094.0;0;18;2456.0;14738.0;3010.0;1087.0;1182698.0;243.0;746.0;3004;3491;1846;3016;3081;300
0;30437794000116.0;1094.0;0;18;1524.0;9147.0;1088.5;1315.0;1729319.0;83.0;404.0;3196;138;3320;316;543;1634
1;30444744000166.0;1094.0;0;18;1561.0;9368.0;1292.5;1095.0;1200358.0;167.0;497.0;718;2757;804;1781;3141;167
0;30462532000101.0;1094.0;0;18;1979.0;11878.0;2508.5;1273.0;1623046.0;293.0;699.0;214;2948;3432;2307;2710;267
1;30462968000109.0;1094.0;0;18;2688.0;16132.0;3130.5;1059.0;1123233.0;298.0;849.0;3263;3156;324;3055;3229;3105
0;30471929000160.0;1094.0;0;18;2197.0;13186.0;2287.5;877.0;769191.0;159.0;623.0;2936;2819;1756;724;1713;3238
1;30473378000173.0;1094.0;0;18;2206.0;13236.0;2243.0;1000.0;1001989.0;184.0;650.0;1963;278;2253;3385;2233;3124
0;30474722000149.0;1094.0;0;18;1636.0;9820.0;1650.5;802.0;643321.0;72.0;417.0;1727;1574;712;2008;734;3065
1;30476976000104.0;1094.0;0;18;2259.0;13559.0;2697.5;1201.0;1444578.0;146.0;623.0;3480;656;644;2280;3115;3384
0;30483941000194.0;1094.0;0;18;1825.0;10953.0;1913.0;873.0;762480.0;165.0;551.0;1058;1892;2886;2761;422;1934
1;30491478000122.0;1094.0;0;18;980.0;5880.0;671.0;738.0;544659.0;35.0;242.0;566;597;2467;1291;745;214
0;30494012000180.0;1094.0;0;18;1330.0;7985.0;1395.5;1057.0;1119359.0;99.0;380.0;101;850;108;2943;2042;1941
1;30494250000196.0;1094.0;0;18;1889.0;11336.0;1648.5;668.0;446622.0;175.0;574.0;1332;1153;1443;2618;1854;2936
0;30504288000100.0;1094.0;0;18;1439.0;8638.0;1206.0;1076.0;1158099.0;98.0;401.0;905;3462;95;1507;727;1942
1;30506585000187.0;1094.0;0;18;2065.0;12391.0;2226.0;893.0;797783.0;149.0;584.0;2584;3405;1998;1283;667;2454
0;30509612000175.0;1094.0;0;18;1824.0;10946.0;2039.5;999.0;998828.0;156.0;541.0;2781;342;856;2639;1440;2888
1;30514318000151.0;1094.0;0;18;1743.0;10461.0;1841.0;1011.0;1023293.0;88.0;456.0;2771;518;3058;432;1601;2081
0;30518648000115.0;1094.0;0;18;1349.0;8097.0;967.5;921.0;849179.0;101.0;386.0;1338;580;2706;2458;597;418
1;30520251000168.0;1094.0;0;18;1999.0;11997.0;2106.5;1082.0;1172435.0;175.0;597.0;2446;483;840;1767;3000;3461
0;30533352000173.0;1094.0;0;18;1439.0;8637.0;1646.5;771.0;595926.0;37.0;341.0;2340;33;1546;2067;1747;904
1;30539266000178.0;1094.0;0;18;1640.0;9843.0;1618.5;1351.0;1825472.0;214.0;560.0;78;246;3456;2826;653;2584
0;30583062000134.0;1094.0;0;18;2125.0;12753.0;2308.0;682.0;465357.0;169.0;618.0;2917;1111;1419;1953;2690;2663
1;30598950000120.0;1094.0;0;18;1383.0;8301.0;1146.0;724.0;524438.0;71.0;363.0;1076;1396;1025;1216;2925;663
0;30615286000180.0;1094.0;0;18;1660.0;9964.0;1232.0;930.0;865188.0;140.0;491.0;963;1084;687;3197;1380;2653
1;30616834000197.0;1094.0;0;18;1834.0;11008.0;1954.0;732.0;536888.0;177.0;564.0;392;1595;2566;1877;2031;2547
0;30619931000133.0;1094.0;0;18;1832.0;10996.0;1794.0;1015.0;1030933.0;160.0;546.0;1828;3387;1760;906;384;2731
1;30621532000107.0;1094.0;0;18;2208.0;13251.0;2143.5;474.0;225259.0;172.0;638.0;2058;2229;1651;2742;2886;1685
0;30623618000179.0;1094.0;0;18;1485.0;8913.0;1308.5;1129.0;1275734.0;126.0;439.0;1819;278;3079;798;230;2709
1;30624783000145.0;1094.0;0;18;2525.0;15152.0;3007.5;1086.0;1181169.0;232.0;765.0;3367;3111;1926;372;3472;2904
0;30632490000100.0;1094.0;0;18;1620.0;9720.0;1644.5;912.0;832487.0;92.0;433.0;597;1909;1380;564;3197;2073
1;30645842000161.0;1094.0;0;18;1226.0;7357.0;1037.5;646.0;418597.0;63.0;321.0;1003;649;1072;2629;1137;867
0;30647058000192.0;1094.0;0;18;1849.0;11095.0;1955.5;1052.0;1106966.0;137.0;527.0;2934;2760;1151;921;2933;396
1;30653952000175.0;1094.0;0;18;1624.0;9747.0;1492.0;1026.0;1053558.0;156.0;499.0;225;2436;1573;1411;768;3334
0;30659349000109.0;1094.0;0;18;2183.0;13099.0;2095.0;740.0;547827.0;104.0;565.0;3121;2147;1973;861;2954;2043
1;30661255000166.0;1094.0;0;18;1513.0;9082.0;1298.5;850.0;723119.0;97.0;416.0;1193;432;1669;3219;1404;1165
0;30661536000119.0;1094.0;0;18;1976.0;11857.0;1946.5;1046.0;1096089.0;97.0;514.0;3120;2197;400;1096;3348;1696
1;30674054000101.0;1094.0;0;18;1441.0;8649.0;1146.0;1027.0;1055623.0;147.0;451.0;748;3100;2448;1212;61;1080
0;30677797000127.0;1094.0;0;18;2002.0;12013.0;1732.0;775.0;601099.0;174.0;597.0;1968;2611;1496;3370;1479;1089
1;30678077000186.0;1094.0;0;18;1580.0;9480.0;1488.0;1090.0;1188494.0;93.0;426.0;2210;737;1549;58;3499;1427
0;30680446000175.0;1094.0;0;18;2303.0;13818.0;2262.0;553.0;306582.0;175.0;661.0;2404;2097;3110;1348;2739;2120
1;30680624000168.0;1095.0;0;18;1520.0;9125.0;1246.5;776.0;602795.0;82.0;402.0;874;1333;1160;2251;2847;660
0;30707874000144.0;1095.0;0;18;2160.0;12965.0;2262.0;786.0;618988.0;213.0;669.0;2094;738;3145;2430;1724;2834
1;30727665000162.0;1095.0;0;18;1969.0;11814.0;2463.0;1207.0;1457834.0;147.0;563.0;2652;2749;31;3434;2274;674
0;30771046000175.0;1095.0;0;18;1604.0;9625.0;1471.0;883.0;780248.0;51.0;389.0;2908;2016;926;2406;591;778
1;30784764000186.0;1095.0;0;18;1363.0;8181.0;1044.5;917.0;841111.0;65.0;353.0;2310;1244;2855;356;571;845
0;30792098000128.0;1095.0;0;18;1774.0;10648.0;1444.0;1108.0;1228447.0;180.0;555.0;1038;1262;3255;259;1626;3208
1;30794621000155.0;1095.0;0;18;1681.0;10091.0;1803.0;779.0;606985.0;69.0;424.0;2584;1622;591;777;1984;2533
0;30799113000160.0;1095.0;0;18;1783.0;10699.0;1843.0;1031.0;1064087.0;94.0;470.0;3235;1403;314;805;2283;2659
1;30893314000121.0;1095.0;0;18;1110.0;6660.0;802.0;1094.0;1197885.0;81.0;315.0;306;583;3422;158;1021;1170
0;30916964000145.0;1095.0;0;18;1118.0;6711.0;601.5;1149.0;1321874.0;84.0;320.0;785;1585;137;3466;418;320
1;30920770000113.0;1095.0;0;18;2494.0;14965.0;2545.0;620.0;385425.0;284.0;795.0;2776;2470;2421;3379;1299;2620
0;30924487000160.0;1095.0;0;18;1272.0;7632.0;1182.5;484.0;234356.0;6.0;274.0;1303;729;919;1062;2236;1383
1;30930711000126.0;1097.0;0;18;1380.0;8284.0;1130.0;759.0;576249.0;122.0;414.0;562;2367;1192;2449;1068;646
0;30937141000104.0;1098.0;0;18;2333.0;14000.0;2541.0;729.0;531487.0;301.0;779.0;799;2245;2899;2474;2975;2608
1;30940983000107.0;1099.0;0;18;922.0;5536.0;668.5;946.0;895027.0;77.0;272.0;214;228;25;1171;1109;2789
0;30947213000196.0;1099.0;0;18;1016.0;6096.0;681.0;936.0;876107.0;60.0;274.0;1331;279;801;2934;561;190
1;30948692000165.0;1099.0;0;18;1960.0;11762.0;1882.0;563.0;317206.0;169.0;583.0;1650;2114;1464;2745;1219;2570
0;31046655000124.0;1099.0;0;18;1321.0;7930.0;1468.0;566.0;321296.0;2.0;280.0;1650;606;1909;1286;1928;551
1;31050740000166.0;1100.0;0;18;1046.0;6280.0;1012.0;478.0;229410.0;2.0;223.0;384;1970;782;1120;1071;953
0;31054659000154.0;1101.0;0;18;2066.0;12397.0;1788.0;769.0;591882.0;117.0;553.0;2654;1719;3424;1770;1024;1806
1;31056403000186.0;1103.0;0;18;1068.0;6412.0;959.5;776.0;602788.0;-9.0;215.0;1701;391;2288;1368;551;113
0;31058247000192.0;1104.0;0;18;1576.0;9457.0;1394.0;1106.0;1223886.0;153.0;485.0;1350;3200;312;2811;1438;346
1;31063207000139.0;1104.0;0;18;2074.0;12444.0;2069.0;836.0;699165.0;189.0;627.0;815;1345;2994;1882;2256;3152
0;31103473000148.0;1105.0;0;18;2667.0;16003.0;2930.0;795.0;633210.0;291.0;838.0;3304;953;3170;3106;2754;2716
1;31120703000187.0;1105.0;0;18;1885.0;11311.0;2169.5;899.0;809626.0;153.0;551.0;2271;250;3023;1256;2443;2068
0;31123943000135.0;1105.0;0;18;1854.0;11129.0;2195.0;767.0;588302.0;192.0;583.0;1941;2449;1025;624;2464;2626
1;31130983000104.0;1105.0;0;18;1869.0;11219.0;2003.5;1121.0;1258759.0;134.0;529.0;2743;2826;3288;614;484;1264
0;31141616000106.0;1105.0;0;18;1464.0;8789.0;1269.0;907.0;824328.0;146.0;455.0;757;2621;2592;281;1693;845
1;31145858000178.0;1105.0;0;18;2182.0;13095.0;2502.5;981.0;963818.0;214.0;675.0;3270;1802;2786;2300;232;2705
0;31154098000165.0;1105.0;0;18;1070.0;6424.0;1091.0;705.0;497775.0;27.0;253.0;425;652;2065;1624;128;1530
1;31165609000144.0;1106.0;0;18;1409.0;8455.0;1398.5;709.0;503119.0;55.0;352.0;1724;1657;645;622;2667;1140
0;31211723000163.0;1106.0;0;18;1888.0;11330.0;1627.5;1018.0;1038090.0;169.0;567.0;1821;3168;1434;452;1206;3249
1;31215226000133.0;1109.0;0;18;1618.0;9713.0;1864.0;823.0;677551.0;85.0;427.0;2492;2041;1687;1107;76;2310
0;31232246000112.0;1109.0;0;18;1864.0;11185.0;1674.0;880.0;774831.0;143.0;536.0;2128;762;1199;2621;3255;1220
1;31236933000106.0;1109.0;0;18;1261.0;7566.0;986.0;854.0;730357.0;37.0;303.0;1718;720;799;2893;1173;263
0;31254410000192.0;1110.0;0;18;1882.0;11297.0;1924.0;1067.0;1139979.0;131.0;528.0;3402;1397;1050;2720;2451;277
1;31261320000129.0;1110.0;0;18;1849.0;11098.0;1905.0;972.0;944785.0;176.0;566.0;191;3352;1605;2205;1386;2359
0;31262119000166.0;1110.0;0;18;1478.0;8873.0;1233.0;1061.0;1125938.0;52.0;364.0;3130;226;2456;595;684;1782
1;31277715000110.0;1110.0;0;18;1083.0;6500.0;771.0;958.0;918121.0;81.0;310.0;138;403;390;1471;2959;1139
0;31280359000193.0;1110.0;0;18;2124.0;12749.0;1976.0;778.0;606519.0;178.0;626.0;2359;1168;3250;1593;2935;1444
1;31280870000195.0;1110.0;0;18;1647.0;9885.0;1509.0;1095.0;1199840.0;156.0;504.0;1090;2490;172;778;1928;3427
0;31280917000110.0;1110.0;0;18;1919.0;11519.0;2230.5;992.0;984764.0;158.0;563.0;2325;1296;89;2136;3208;2465
1;31282424000110.0;1110.0;0;18;2190.0;13141.0;2478.0;879.0;773097.0;288.0;737.0;891;3105;2381;2575;1117;3072
0;31287241000197.0;1110.0;0;18;2001.0;12009.0;2005.0;438.0;192710.0;161.0;583.0;2313;2487;1697;1459;2493;1560
1;31295963000193.0;1110.0;0;18;2559.0;15359.0;2663.0;783.0;613564.0;189.0;729.0;3155;3307;3479;1722;2171;1525
0;31299751000184.0;1110.0;0;18;847.0;5084.0;536.0;757.0;574007.0;40.0;219.0;1306;460;612;349;2310;47
1;31303454000165.0;1110.0;0;18;1386.0;8316.0;1156.5;817.0;668842.0;77.0;370.0;561;2807;2091;544;1126;1187
0;31306507000100.0;1110.0;0;18;2692.0;16157.0;2692.0;480.0;230675.0;306.0;858.0;2756;2394;1879;3291;2628;3209
1;31312947000161.0;1110.0;0;18;1932.0;11597.0;1660.5;895.0;801835.0;99.0;507.0;3295;1512;2960;953;1809;1068
0;31326689000172.0;1110.0;1;19;1502.0;9014.0;1212.0;1133.0;1284360.0;167.0;501.0;1154;1270;2445;320;346;3479
1;31383744000166.0;1110.0;1;19;1945.0;11674.0;1518.0;818.0;670639.0;194.0;626.0;1482;3341;1554;1235;1260;2802
0;31383745000100.0;1111.0;1;19;1992.0;11957.0;2375.5;1176.0;1383881.0;253.0;671.0;1862;108;3076;3185;2889;837
1;31386894000123.0;1111.0;1;19;1586.0;9516.0;1351.5;815.0;664684.0;83.0;435.0;2911;2386;1190;1513;586;930
0;31394690000134.0;1111.0;1;19;1278.0;7670.0;1393.5;778.0;605729.0;91.0;375.0;1312;1475;677;102;1481;2623
1;31397152000101.0;1112.0;1;19;1981.0;11891.0;2033.0;1260.0;1589657.0;187.0;627.0;3280;29;2898;3350;1168;1166
0;31402270000152.0;1112.0;1;19;913.0;5479.0;882.0;540.0;291642.0;4.0;206.0;977;1423;787;1731;264;297
1;31419598000181.0;1112.0;1;19;1208.0;7253.0;1050.0;666.0;444696.0;93.0;361.0;1180;2380;1656;270;920;847
0;31420041000160.0;1112.0;1;19;1995.0;11973.0;2132.0;1190.0;1417846.0;245.0;688.0;1285;2979;556;658;3387;3108
1;31422011000193.0;1112.0;1;19;1985.0;11912.0;1886.5;556.0;309771.0;126.0;567.0;1788;1985;1448;1532;3136;2023
0;31422196000136.0;1112.0;1;19;1630.0;9785.0;1412.0;1238.0;1534574.0;75.0;437.0;3282;2026;218;798;3075;386
